timestamp,TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
1685897855.78008008,57834357,0.6163987517356873,0.0,0.6251356601715088,0.5,-8.447834014892578,-8.46602725982666,-8.613441467285156,9.98,9.77,0.0,34,32
1685897855.88004017,57934317,0.6154647469520569,0.0,0.6157001852989197,0.5,-8.419875144958496,-8.439237594604492,-8.347719192504883,9.98,9.81,0.0,33,32
1685897855.98000002,58034277,0.578981339931488,0.0,0.6034771800041199,0.5,-8.393231391906738,-8.404865264892578,-8.571148872375488,9.98,9.81,0.0,29,31
1685897856.07996011,58134237,0.553084671497345,0.0,0.569710373878479,0.5,-8.367935180664062,-8.37350082397461,-8.521933555603027,9.98,9.83,0.0,26,29
1685897856.17991996,58234197,0.5604568123817444,0.0,0.5573861002922058,0.5,-8.343971252441406,-8.348984718322754,-8.229650497436523,9.98,9.83,0.0,24,26
1685897856.27988005,58334157,0.5335173010826111,0.0,0.5536764860153198,0.5,-8.321322441101074,-8.317758560180664,-8.527316093444824,9.98,9.83,0.0,20,25
1685897856.37984014,58434117,0.5074909925460815,0.0,0.5206518769264221,0.5,-8.29991626739502,-8.293317794799805,-8.563191413879395,9.98,9.83,0.0,18,23
1685897856.47979999,58534077,0.5531051158905029,0.0,0.5220245718955994,0.5,-8.279658317565918,-8.281803131103516,-8.248164176940918,9.98,9.83,0.0,20,20
1685897856.58059311,58634870,0.5933825373649597,0.0,0.5687963366508484,0.5,-8.260274887084961,-8.26667308807373,-8.171757698059082,9.98,9.83,0.0,20,19
1685897856.68055296,58734830,0.5384306311607361,0.0,0.5666784048080444,0.5,-8.241982460021973,-8.241336822509766,-8.264230728149414,9.98,9.83,0.0,17,20
1685897856.78051305,58834790,0.47307443618774414,0.0,0.51786208152771,0.5,-8.224503517150879,-8.213117599487305,-8.124197006225586,9.98,9.84,0.0,13,19
1685897856.88047314,58934750,0.36513063311576843,0.0,0.44181597232818604,0.5,-8.207751274108887,-8.180577278137207,-8.165411949157715,9.98,9.84,0.0,8,19
1685897856.98043299,59034710,0.34916043281555176,0.0,0.37450313568115234,0.5,-8.191666603088379,-8.148843765258789,-8.346485137939453,9.98,9.85,0.0,2,15
1685897857.08039308,59134670,0.3988124430179596,0.0,0.372250497341156,0.5,-8.1762113571167,-8.130473136901855,-8.10107707977295,9.98,9.84,0.0,1,9
1685897857.18035316,59234630,0.4363507032394409,0.0,0.4104965925216675,0.5,-8.1613187789917,-8.118622779846191,-8.05349063873291,9.98,9.85,0.0,1,5
1685897857.28031301,59334590,0.4340827167034149,0.0,0.43050524592399597,0.5,-8.146937370300293,-8.104002952575684,-8.186452865600586,9.98,9.84,0.0,1,4
1685897857.38027310,59434550,0.43270623683929443,0.0,0.42928457260131836,0.5,-8.133003234863281,-8.091667175292969,-8.379415512084961,9.98,9.84,0.0,1,4
1685897857.48023295,59534510,0.492194801568985,0.0,0.449224054813385,0.5,-8.1194429397583,-8.092008590698242,-8.209628105163574,9.98,9.83,0.0,5,2
1685897857.58019304,59634470,0.6101334095001221,0.0,0.5252054333686829,0.5,-8.106171607971191,-8.0984468460083,-8.270903587341309,9.98,9.83,0.0,10,2
1685897857.68015313,59734430,0.6573213934898376,0.0,0.6150103211402893,0.5,-8.093119621276855,-8.106207847595215,-8.155096054077148,9.98,9.83,0.0,16,4
1685897857.78011298,59834390,0.6186487674713135,0.0,0.6292244791984558,0.5,-8.08023452758789,-8.107067108154297,-8.049783706665039,9.98,9.83,0.0,20,10
1685897857.88007307,59934350,0.5697785019874573,0.0,0.6042138934135437,0.5,-8.067479133605957,-8.093647003173828,-8.245347023010254,9.98,9.83,0.0,20,16
1685897857.98003316,60034310,0.5327983498573303,0.0,0.5605757832527161,0.5,-8.054831504821777,-8.076589584350586,-8.384114265441895,9.98,9.85,0.0,19,18
1685897858.07999301,60134270,0.5575516223907471,0.0,0.5438084006309509,0.5,-8.042315483093262,-8.068933486938477,-8.402530670166016,9.98,9.83,0.0,20,17
1685897858.17995310,60234230,0.6460123062133789,0.0,0.5879181027412415,0.5,-8.029911994934082,-8.073044776916504,-8.056862831115723,9.98,9.83,0.0,25,16
1685897858.27991295,60334190,0.643061101436615,0.0,0.6384454369544983,0.5,-8.017576217651367,-8.070621490478516,-8.307500839233398,9.98,9.8,0.0,28,19
1685897858.37987304,60434150,0.6326193809509277,0.0,0.6322610974311829,0.5,-8.00521183013916,-8.062976837158203,-7.995800971984863,9.98,9.790000000000001,0.0,29,23
1685897858.47983313,60534110,0.607988178730011,0.0,0.6284646391868591,0.5,-7.992694854736328,-8.04521369934082,-8.210672378540039,9.98,9.76,0.0,28,26
1685897858.57979298,60634070,0.5878567695617676,0.0,0.6025870442390442,0.5,-7.979873180389404,-8.023681640625,-8.301609992980957,9.98,9.74,0.0,26,26
1685897858.68058610,60734863,0.6179320216178894,0.0,0.6012316346168518,0.5,-7.966473579406738,-8.010209083557129,-7.934044361114502,9.98,9.700000000000001,0.0,26,24
1685897858.78054595,60834823,0.6168285012245178,0.0,0.6220595836639404,0.5,-7.952527046203613,-7.9918389320373535,-8.107501029968262,9.98,9.68,0.0,26,25
1685897858.88050604,60934783,0.5976982712745667,0.0,0.6089416146278381,0.5,-7.9377522468566895,-7.969040870666504,-8.160150527954102,9.98,9.67,0.0,24,25
1685897858.98046613,61034743,0.6138691306114197,0.0,0.6062804460525513,0.5,-7.922041416168213,-7.950799465179443,-8.027902603149414,9.98,9.66,0.0,24,24
1685897859.08042598,61134703,0.6281211972236633,0.0,0.6210464835166931,0.5,-7.905325889587402,-7.933245658874512,-8.08504867553711,9.98,9.63,0.0,25,24
1685897859.18038607,61234663,0.6379261016845703,0.0,0.6301931142807007,0.5,-7.887540340423584,-7.915981769561768,-7.85451602935791,9.98,9.620000000000001,0.0,26,24
1685897859.28034616,61334623,0.622669517993927,0.0,0.635464072227478,0.5,-7.86862325668335,-7.8916544914245605,-7.877575874328613,9.98,9.58,0.0,26,26
1685897859.38030601,61434583,0.5953534841537476,0.0,0.6172492504119873,0.5,-7.848489761352539,-7.859669208526611,-7.892549991607666,9.98,9.58,0.0,24,27
1685897859.48026609,61534543,0.5780372619628906,0.0,0.5952188968658447,0.5,-7.827102184295654,-7.826409339904785,-8.003748893737793,9.98,9.58,0.0,21,26
1685897859.58022594,61634503,0.5955116748809814,0.0,0.5873951315879822,0.5,-7.804495334625244,-7.800145626068115,-7.905757904052734,9.98,9.58,0.0,21,24
1685897859.68018603,61734463,0.6313158273696899,0.0,0.6104116439819336,0.5,-7.780740737915039,-7.7795634269714355,-7.952634811401367,9.98,9.55,0.0,23,23
1685897859.78014612,61834423,0.6570808291435242,0.0,0.6362400054931641,0.5,-7.755863666534424,-7.762484550476074,-7.849820613861084,9.98,9.55,0.0,27,23
1685897859.88010597,61934383,0.6674633026123047,0.0,0.6580590009689331,0.5,-7.729891300201416,-7.744123935699463,-7.66792631149292,9.98,9.540000000000001,0.0,30,26
1685897859.98006606,62034343,0.6455492973327637,0.0,0.6602754592895508,0.5,-7.702871799468994,-7.715106010437012,-7.604259490966797,9.98,9.540000000000001,0.0,31,29
1685897860.08002615,62134303,0.6054776906967163,0.0,0.6373847723007202,0.5,-7.67486572265625,-7.6736321449279785,-7.8230414390563965,9.98,9.540000000000001,0.0,28,31
1685897860.17998600,62234263,0.5981711149215698,0.0,0.6076862215995789,0.5,-7.645959377288818,-7.635133266448975,-7.531736850738525,9.98,9.540000000000001,0.0,26,29
1685897860.27994609,62334223,0.5889503955841064,0.0,0.6022982001304626,0.5,-7.61623477935791,-7.596107006072998,-7.563637733459473,9.98,9.52,0.0,24,28
1685897860.37990594,62434183,0.5628997683525085,0.0,0.5828076601028442,0.5,-7.585735321044922,-7.554559707641602,-7.674873352050781,9.98,9.540000000000001,0.0,21,27
1685897860.47986603,62534143,0.5671085715293884,0.0,0.5668012499809265,0.5,-7.55455207824707,-7.519335746765137,-7.562744617462158,9.98,9.55,0.0,20,24
1685897860.57982612,62634103,0.5940300822257996,0.0,0.5792878866195679,0.5,-7.522814750671387,-7.48929500579834,-7.67137336730957,9.98,9.55,0.0,21,23
1685897860.67978597,62734063,0.630223274230957,0.0,0.6025758385658264,0.5,-7.49062967300415,-7.46597146987915,-7.316831111907959,9.98,9.540000000000001,0.0,25,22
1685897860.78057909,62834856,0.6149042844772339,0.0,0.6242066621780396,0.5,-7.457784652709961,-7.4345622062683105,-7.464417457580566,9.98,9.55,0.0,25,25
1685897860.88053894,62934816,0.5912340879440308,0.0,0.6061756610870361,0.5,-7.424891948699951,-7.398706436157227,-7.320616245269775,9.98,9.55,0.0,25,26
1685897860.98049903,63034776,0.5633717775344849,0.0,0.5859717130661011,0.5,-7.391745567321777,-7.358128547668457,-7.295187473297119,9.98,9.55,0.0,23,27
1685897861.08045912,63134736,0.52408367395401,0.0,0.5548359155654907,0.5,-7.358399868011475,-7.3144683837890625,-7.139385223388672,9.98,9.58,0.0,20,26
1685897861.18041897,63234696,0.4516841769218445,0.0,0.5076693296432495,0.5,-7.324967861175537,-7.264830112457275,-7.17486047744751,9.98,9.6,0.0,15,25
1685897861.28037906,63334656,0.34198319911956787,0.0,0.4156242907047272,0.5,-7.291606426239014,-7.213992118835449,-7.160667419433594,9.98,9.6,0.0,10,24
1685897861.38033915,63434616,0.3541116416454315,0.0,0.3657217025756836,0.5,-7.258425235748291,-7.16726016998291,-7.2761311531066895,9.98,9.620000000000001,0.0,5,20
1685897861.48029900,63534576,0.40272408723831177,0.0,0.37444332242012024,0.5,-7.225522518157959,-7.134744167327881,-7.325153827667236,9.98,9.620000000000001,0.0,5,14
1685897861.58025908,63634536,0.4792943298816681,0.0,0.4228559136390686,0.5,-7.192971229553223,-7.118487358093262,-7.250530242919922,9.98,9.620000000000001,0.0,10,10
1685897861.68021917,63734496,0.5856696367263794,0.0,0.503471314907074,0.5,-7.160790920257568,-7.110116481781006,-7.446089744567871,9.98,9.620000000000001,0.0,16,10
1685897861.78017902,63834456,0.7114028334617615,0.0,0.622220516204834,0.5,-7.128983974456787,-7.113572120666504,-7.195121765136719,9.98,9.64,0.0,27,11
1685897861.88013911,63934416,0.6707921028137207,0.0,0.6686309576034546,0.5,-7.097578048706055,-7.111125469207764,-7.153189659118652,9.98,9.64,0.0,35,19
1685897861.98009896,64034376,0.6456143856048584,0.0,0.6599254012107849,0.5,-7.066595554351807,-7.093544960021973,-7.433175086975098,9.98,9.66,0.0,38,28
1685897862.08005905,64134336,0.6671020984649658,0.0,0.6526159644126892,0.5,-7.036054611206055,-7.077775001525879,-7.197441577911377,9.98,9.700000000000001,0.0,42,32
1685897862.18001914,64234296,0.6696905493736267,0.0,0.6647672057151794,0.5,-7.006036281585693,-7.05748176574707,-7.230833053588867,9.98,9.74,0.0,45,36
1685897862.27997899,64334256,0.6685164570808411,0.0,0.6646866202354431,0.5,-6.976709365844727,-7.033334732055664,-7.147833824157715,9.98,9.74,0.0,45,38
1685897862.37993908,64434216,0.6571173071861267,0.0,0.6613972187042236,0.5,-6.948237419128418,-7.004674434661865,-6.956128120422363,9.98,9.74,0.0,44,40
1685897862.47989917,64534176,0.6180725693702698,0.0,0.6441195011138916,0.5,-6.920680999755859,-6.965476036071777,-7.133288383483887,9.98,9.74,0.0,40,40
1685897862.57985902,64634136,0.5995522737503052,0.0,0.6140100359916687,0.5,-6.894038200378418,-6.928260326385498,-7.131953716278076,9.98,9.71,0.0,36,38
1685897862.67981911,64734096,0.6134911775588989,0.0,0.6067211627960205,0.5,-6.868222236633301,-6.899261951446533,-7.150684833526611,9.98,9.700000000000001,0.0,34,34
1685897862.77977896,64834056,0.6478086709976196,0.0,0.6238362193107605,0.5,-6.843061447143555,-6.879304885864258,-6.758112907409668,9.98,9.68,0.0,35,32
1685897862.88057208,64934849,0.6182806491851807,0.0,0.6356932520866394,0.5,-6.818180084228516,-6.848229885101318,-6.784572124481201,9.98,9.67,0.0,33,33
1685897862.98053217,65034809,0.563216507434845,0.0,0.6022952795028687,0.5,-6.793802261352539,-6.80682897567749,-6.679421901702881,9.98,9.66,0.0,28,33
1685897863.08049202,65134769,0.48167747259140015,0.0,0.5446895360946655,0.5,-6.769564151763916,-6.758077144622803,-6.868879795074463,9.98,9.66,0.0,20,31
1685897863.18045211,65234729,0.38451045751571655,0.0,0.4593275189399719,0.5,-6.745337963104248,-6.716036319732666,-6.875924110412598,9.98,9.66,0.0,15,28
1685897863.28041196,65334689,0.4135863184928894,0.0,0.41184335947036743,0.5,-6.721048355102539,-6.686007499694824,-6.813693523406982,9.98,9.66,0.0,13,23
1685897863.38037205,65434649,0.47148874402046204,0.0,0.43732038140296936,0.5,-6.696657657623291,-6.665857315063477,-6.605751991271973,9.98,9.67,0.0,15,19
1685897863.48033214,65534609,0.5034456253051758,0.0,0.48028430342674255,0.5,-6.6721625328063965,-6.644209861755371,-6.594008922576904,9.98,9.67,0.0,16,18
1685897863.58029199,65634569,0.49786749482154846,0.0,0.4980117082595825,0.5,-6.6475830078125,-6.617016315460205,-6.6132707595825195,9.98,9.68,0.0,15,18
1685897863.68025208,65734529,0.45514795184135437,0.0,0.48133188486099243,0.5,-6.622960090637207,-6.587790489196777,-6.604214668273926,9.98,9.68,0.0,14,18
1685897863.78021216,65834489,0.4236287474632263,0.0,0.44676584005355835,0.5,-6.598330020904541,-6.558845520019531,-6.553170204162598,9.98,9.700000000000001,0.0,12,18
1685897863.88017201,65934449,0.4152587056159973,0.0,0.4261740446090698,0.5,-6.573742866516113,-6.530620574951172,-6.63499116897583,9.98,9.700000000000001,0.0,11,17
1685897863.98013210,66034409,0.4312156140804291,0.0,0.42196255922317505,0.5,-6.5492753982543945,-6.507271766662598,-6.8222808837890625,9.98,9.71,0.0,11,15
1685897864.08009195,66134369,0.503656268119812,0.0,0.4512194097042084,0.5,-6.5249786376953125,-6.498224258422852,-6.684335708618164,9.98,9.74,0.0,16,13
1685897864.18005204,66234329,0.6488533020019531,0.0,0.5420736074447632,0.5,-6.500936508178711,-6.497896194458008,-6.710263729095459,9.98,9.75,0.0,22,12
1685897864.28001213,66334289,0.6799417734146118,0.0,0.6404112577438354,0.5,-6.477262496948242,-6.49990177154541,-6.49364709854126,9.98,9.75,0.0,30,15
1685897864.37997198,66434249,0.6390440464019775,0.0,0.6517327427864075,0.5,-6.454038143157959,-6.490485191345215,-6.843101978302002,9.98,9.75,0.0,33,23
1685897864.47993207,66534209,0.6506037712097168,0.0,0.6398122310638428,0.5,-6.431290149688721,-6.479857444763184,-6.6273651123046875,9.98,9.74,0.0,37,27
1685897864.57989216,66634169,0.6637548208236694,0.0,0.6548993587493896,0.5,-6.409002780914307,-6.468354225158691,-6.640388011932373,9.98,9.75,0.0,39,30
1685897864.67985201,66734129,0.663390040397644,0.0,0.6595677733421326,0.5,-6.387130260467529,-6.452079772949219,-6.74153470993042,9.98,9.75,0.0,41,33
1685897864.77981210,66834089,0.6795994639396667,0.0,0.6653459072113037,0.5,-6.365650653839111,-6.437295436859131,-6.385453701019287,9.98,9.75,0.0,42,35
1685897864.87977195,66934049,0.6557657718658447,0.0,0.670569121837616,0.5,-6.344534873962402,-6.412801742553711,-6.361255645751953,9.98,9.75,0.0,41,37
1685897864.98056507,67034842,0.6079818606376648,0.0,0.6421340107917786,0.5,-6.323578357696533,-6.374497413635254,-6.523241996765137,9.98,9.74,0.0,35,37
1685897865.08052516,67134802,0.5814435482025146,0.0,0.6035398244857788,0.5,-6.303079605102539,-6.337678909301758,-6.4603657722473145,9.98,9.700000000000001,0.0,30,34
1685897865.18048501,67234762,0.5839166045188904,0.0,0.5882360935211182,0.5,-6.282750129699707,-6.30750036239624,-6.429243564605713,9.98,9.68,0.0,27,31
1685897865.28044510,67334722,0.5980257987976074,0.0,0.5912145972251892,0.5,-6.262402534484863,-6.282247066497803,-6.515415191650391,9.98,9.66,0.0,26,27
1685897865.38040495,67434682,0.6322847008705139,0.0,0.6084563732147217,0.5,-6.241847991943359,-6.26542329788208,-6.3164215087890625,9.98,9.66,0.0,27,25
1685897865.48036504,67534642,0.6401654481887817,0.0,0.6331490874290466,0.5,-6.220943450927734,-6.246902942657471,-6.16498327255249,9.98,9.63,0.0,28,26
1685897865.58032513,67634602,0.6079463958740234,0.0,0.6292297840118408,0.5,-6.199581146240234,-6.217325210571289,-6.105039119720459,9.98,9.63,0.0,26,28
1685897865.68028498,67734562,0.5551199913024902,0.0,0.5957067012786865,0.5,-6.177642822265625,-6.177127361297607,-6.177067279815674,9.98,9.620000000000001,0.0,22,28
1685897865.78024507,67834522,0.5029423236846924,0.0,0.5456335544586182,0.5,-6.155076503753662,-6.136179447174072,-6.118210315704346,9.98,9.64,0.0,17,26
1685897865.88020515,67934482,0.44835948944091797,0.0,0.495642751455307,0.5,-6.131884574890137,-6.097473621368408,-6.18679141998291,9.98,9.66,0.0,13,23
1685897865.98016500,68034442,0.4169703722000122,0.0,0.44175785779953003,0.5,-6.108165264129639,-6.0658698081970215,-6.200152397155762,9.98,9.66,0.0,11,21
1685897866.08012509,68134402,0.4584919214248657,0.0,0.43886956572532654,0.5,-6.084043025970459,-6.043432712554932,-6.013734817504883,9.98,9.66,0.0,12,17
1685897866.18008494,68234362,0.4929623603820801,0.0,0.47082576155662537,0.5,-6.059615612030029,-6.021230220794678,-6.017794132232666,9.98,9.66,0.0,13,16
1685897866.28004503,68334322,0.503364086151123,0.0,0.49085932970046997,0.5,-6.034957408905029,-5.997416973114014,-6.165161609649658,9.98,9.66,0.0,13,15
1685897866.38000512,68434282,0.5409030914306641,0.0,0.5105902552604675,0.5,-6.01011848449707,-5.980149269104004,-5.907557964324951,9.98,9.66,0.0,15,15
1685897866.47996497,68534242,0.5776411890983582,0.0,0.5554875135421753,0.5,-5.985134124755859,-5.959174633026123,-5.9190568923950195,9.98,9.700000000000001,0.0,17,15
1685897866.57992506,68634202,0.5447381734848022,0.0,0.5587339997291565,0.5,-5.960085391998291,-5.932703018188477,-6.106084823608398,9.98,9.700000000000001,0.0,16,17
1685897866.67988515,68734162,0.5407412052154541,0.0,0.5414453744888306,0.5,-5.935108661651611,-5.911965370178223,-6.23583459854126,9.98,9.72,0.0,17,17
1685897866.77984500,68834122,0.6159265637397766,0.0,0.5647232532501221,0.5,-5.910350322723389,-5.905228614807129,-6.2228007316589355,9.98,9.790000000000001,0.0,23,16
1685897866.87980509,68934082,0.6909125447273254,0.0,0.6335651874542236,0.5,-5.886021614074707,-5.909140110015869,-6.149511337280273,9.98,9.790000000000001,0.0,30,17
1685897866.98059797,69034875,0.6988722085952759,0.0,0.6759335398674011,0.5,-5.8621697425842285,-5.912613868713379,-6.014171600341797,9.98,9.83,0.0,38,23
1685897867.08055806,69134835,0.6865068674087524,0.0,0.6862737536430359,0.5,-5.839395046234131,-5.904454708099365,-5.95905065536499,9.98,9.85,0.0,41,29
1685897867.18051815,69234795,0.6631264090538025,0.0,0.6758497953414917,0.5,-5.8176727294921875,-5.8831353187561035,-5.776496410369873,9.98,9.870000000000001,0.0,40,34
1685897867.28047800,69334755,0.6069129109382629,0.0,0.6449306011199951,0.5,-5.797131538391113,-5.846370697021484,-5.855228900909424,9.98,9.89,0.0,34,35
1685897867.38043809,69434715,0.5453161597251892,0.0,0.5910061597824097,0.5,-5.777866363525391,-5.805068016052246,-5.973755359649658,9.98,9.92,0.0,26,33
1685897867.48039794,69534675,0.5059935450553894,0.0,0.536918580532074,0.5,-5.759976863861084,-5.77299165725708,-5.981390953063965,9.98,9.950000000000001,0.0,21,27
1685897867.58035803,69634635,0.514335572719574,0.0,0.5133050680160522,0.5,-5.743552207946777,-5.753599643707275,-5.931381702423096,9.98,9.950000000000001,0.0,18,22
1685897867.68031812,69734595,0.5690011978149414,0.0,0.5320852398872375,0.5,-5.728618144989014,-5.743049144744873,-5.747711181640625,9.98,9.97,0.0,18,18
1685897867.78027797,69834555,0.5804831385612488,0.0,0.5661603212356567,0.5,-5.715173244476318,-5.73059606552124,-5.6944475173950195,9.98,9.99,0.0,17,16
1685897867.88023806,69934515,0.5359497666358948,0.0,0.5587117075920105,0.5,-5.703207492828369,-5.711885452270508,-5.780533313751221,9.98,9.97,0.0,13,16
1685897867.98019814,70034475,0.48974913358688354,0.0,0.5199025273323059,0.5,-5.692629814147949,-5.693334102630615,-5.53658390045166,9.98,9.99,0.0,10,14
1685897868.08015800,70134435,0.3819774091243744,0.0,0.4601069390773773,0.5,-5.683347225189209,-5.667293071746826,-5.807199478149414,9.98,10.0,0.0,3,14
1685897868.18011808,70234395,0.3580910563468933,0.0,0.38084036111831665,0.5,-5.675301551818848,-5.647298336029053,-5.648171901702881,9.98,10.02,0.0,0,10
1685897868.28007817,70334355,0.3839092254638672,0.0,0.37716859579086304,0.5,-5.668460845947266,-5.633149147033691,-5.465227127075195,9.98,10.05,0.0,-4,4
1685897868.38003802,70434315,0.3655607998371124,0.0,0.3766203820705414,0.5,-5.662858963012695,-5.615438938140869,-5.564713954925537,9.98,10.09,0.0,-9,0
1685897868.47999811,70534275,0.3597848117351532,0.0,0.3622146546840668,0.5,-5.658587455749512,-5.599661350250244,-5.82466459274292,9.98,10.120000000000001,0.0,-14,-4
1685897868.57995796,70634235,0.4071446359157562,0.0,0.3724217116832733,0.5,-5.655755519866943,-5.600367069244385,-5.821502685546875,9.98,10.13,0.0,-14,-10
1685897868.67991805,70734195,0.47917377948760986,0.0,0.4223804473876953,0.5,-5.654418468475342,-5.618119239807129,-5.7087554931640625,9.98,10.14,0.0,-10,-13
1685897868.77987814,70834155,0.5611007809638977,0.0,0.4949977397918701,0.5,-5.654583930969238,-5.640314102172852,-5.673481464385986,9.98,10.16,0.0,-5,-13
1685897868.87983799,70934115,0.620659351348877,0.0,0.575015127658844,0.5,-5.6562395095825195,-5.658661842346191,-5.57514762878418,9.98,10.18,0.0,-1,-11
1685897868.97979808,71034075,0.5603150129318237,0.0,0.5845494270324707,0.5,-5.659392833709717,-5.666497230529785,-5.686639785766602,9.98,10.21,0.0,-1,-7
1685897869.08059096,71134868,0.4857215881347656,0.0,0.5340664386749268,0.5,-5.66411018371582,-5.667254447937012,-5.5890727043151855,9.98,10.22,0.0,-4,-4
1685897869.18055105,71234828,0.3676111698150635,0.0,0.4555318355560303,0.5,-5.6703267097473145,-5.662286758422852,-5.731955528259277,9.98,10.25,0.0,-9,-3
1685897869.28051114,71334788,0.34873050451278687,0.0,0.37149977684020996,0.5,-5.6780877113342285,-5.6583757400512695,-5.729195594787598,9.98,10.25,0.0,-14,-5
1685897869.38047099,71434748,0.3803730309009552,0.0,0.36848580837249756,0.5,-5.687370777130127,-5.662578582763672,-5.8606719970703125,9.98,10.27,0.0,-17,-11
1685897869.48043108,71534708,0.417549729347229,0.0,0.3877967298030853,0.5,-5.698143482208252,-5.679076194763184,-5.7529616355896,9.98,10.290000000000001,0.0,-17,-15
1685897869.58039117,71634668,0.4491826593875885,0.0,0.4220060110092163,0.5,-5.710375785827637,-5.701368808746338,-5.5415425300598145,9.98,10.26,0.0,-15,-17
1685897869.68035102,71734628,0.4220445156097412,0.0,0.43642157316207886,0.5,-5.723939418792725,-5.714569568634033,-5.830445766448975,9.98,10.25,0.0,-16,-16
1685897869.78031111,71834588,0.38768959045410156,0.0,0.4049730598926544,0.5,-5.738632678985596,-5.726443290710449,-5.93007755279541,9.98,10.24,0.0,-18,-16
1685897869.88027096,71934548,0.4229676425457001,0.0,0.4034038484096527,0.5,-5.754251003265381,-5.747672080993652,-5.860010147094727,9.98,10.22,0.0,-17,-17
1685897869.98023105,72034508,0.4632111191749573,0.0,0.4345659017562866,0.5,-5.770567417144775,-5.774070739746094,-5.953623294830322,9.98,10.21,0.0,-15,-18
1685897870.08019114,72134468,0.5071293711662292,0.0,0.47130048274993896,0.5,-5.787381172180176,-5.803306579589844,-5.799943447113037,9.98,10.22,0.0,-12,-17
1685897870.18015099,72234428,0.5477689504623413,0.0,0.5154755115509033,0.5,-5.804567813873291,-5.8280510902404785,-5.659248352050781,9.98,10.22,0.0,-10,-16
1685897870.28011107,72334388,0.49854978919029236,0.0,0.5276229977607727,0.5,-5.822046279907227,-5.838935375213623,-5.848186492919922,9.98,10.22,0.0,-12,-14
1685897870.38007116,72434348,0.36930161714553833,0.0,0.455455482006073,0.5,-5.8397536277771,-5.843057632446289,-5.742866039276123,9.98,10.200000000000001,0.0,-16,-11
1685897870.48003101,72534308,0.33161476254463196,0.0,0.3738211691379547,0.5,-5.85759162902832,-5.8427958488464355,-5.928757190704346,9.98,10.18,0.0,-22,-12
1685897870.57999110,72634268,0.35477787256240845,0.0,0.3523028790950775,0.5,-5.875421047210693,-5.848448753356934,-5.91471529006958,9.98,10.17,0.0,-25,-17
1685897870.67995095,72734228,0.3789253532886505,0.0,0.3646283447742462,0.5,-5.893120288848877,-5.863648414611816,-6.083380699157715,9.98,10.16,0.0,-26,-21
1685897870.77991104,72834188,0.4239855408668518,0.0,0.39040207862854004,0.5,-5.91058349609375,-5.890520095825195,-6.141147136688232,9.98,10.16,0.0,-23,-24
1685897870.87987113,72934148,0.501459002494812,0.0,0.4435696005821228,0.5,-5.927750110626221,-5.928018093109131,-5.808948516845703,9.98,10.120000000000001,0.0,-16,-23
1685897870.97983098,73034108,0.5746196508407593,0.0,0.5203407406806946,0.5,-5.944488525390625,-5.956898212432861,-5.7865729331970215,9.98,10.08,0.0,-12,-20
1685897871.07979107,73134068,0.5246946811676025,0.0,0.5492694973945618,0.5,-5.960597515106201,-5.96851921081543,-5.853846549987793,9.98,10.06,0.0,-13,-16
1685897871.18058395,73234861,0.40645432472229004,0.0,0.4886910021305084,0.5,-5.976021766662598,-5.96826696395874,-6.059300899505615,9.98,10.040000000000001,0.0,-17,-12
1685897871.28054404,73334821,0.34054499864578247,0.0,0.38765692710876465,0.5,-5.990375995635986,-5.968986511230469,-6.097695350646973,9.98,10.040000000000001,0.0,-20,-12
1685897871.38050413,73434781,0.3959906995296478,0.0,0.3795492351055145,0.5,-6.003732681274414,-5.979154586791992,-6.15358829498291,9.98,10.040000000000001,0.0,-20,-15
1685897871.48046398,73534741,0.4491073489189148,0.0,0.4125747084617615,0.5,-6.016107559204102,-6.000691890716553,-5.946206092834473,9.98,10.040000000000001,0.0,-16,-17
1685897871.58042407,73634701,0.4795161187648773,0.0,0.456441193819046,0.5,-6.027544975280762,-6.018049716949463,-6.283227920532227,9.98,10.01,0.0,-13,-16
1685897871.68038416,73734661,0.5196951627731323,0.0,0.48392340540885925,0.5,-6.038045883178711,-6.041800022125244,-6.209742546081543,9.98,9.99,0.0,-8,-14
1685897871.78034401,73834621,0.6376551985740662,0.0,0.5607640743255615,0.5,-6.047589302062988,-6.069209575653076,-6.059402942657471,9.98,9.96,0.0,-2,-13
1685897871.88030410,73934581,0.6250016689300537,0.0,0.6209877729415894,0.5,-6.056085109710693,-6.088034152984619,-5.9679059982299805,9.98,9.93,0.0,1,-8
1685897871.98026395,74034541,0.553949773311615,0.0,0.5990509390830994,0.5,-6.063421726226807,-6.089659214019775,-6.250443935394287,9.98,9.91,0.0,1,-2
1685897872.08022404,74134501,0.5111826062202454,0.0,0.5464650392532349,0.5,-6.069530010223389,-6.089972972869873,-6.0459303855896,9.98,9.91,0.0,0,0
1685897872.18018413,74234461,0.48058000206947327,0.0,0.5136849284172058,0.5,-6.074379920959473,-6.085344314575195,-6.2006096839904785,9.98,9.91,0.0,0,1
1685897872.28014398,74334421,0.42333531379699707,0.0,0.4653335511684418,0.5,-6.078015327453613,-6.082064628601074,-6.047194480895996,9.98,9.89,0.0,-1,2
1685897872.38010406,74434381,0.41246479749679565,0.0,0.43448591232299805,0.5,-6.080487251281738,-6.0753960609436035,-6.079830169677734,9.98,9.88,0.0,-3,2
